best	 mean
281.985	   2.8199e+02

281.985	   2.8199e+02

281.985	   2.8199e+02

281.985	   2.8199e+02

281.985	   2.8199e+02

281.985	   2.8199e+02

281.985	   2.8199e+02

281.985	   2.8199e+02

281.985	   2.8199e+02

281.985	   2.8199e+02

281.985	   2.8199e+02

281.985	   2.8199e+02

281.985	   2.8199e+02

281.985	   2.8199e+02

281.985	   2.8199e+02

281.985	   2.8199e+02

281.985	   2.8199e+02

281.985	   2.8199e+02

281.985	   2.8199e+02

281.985	   2.8199e+02

281.985	   2.8199e+02

281.985	   2.8199e+02

281.985	   2.8199e+02

