best	 mean
281.528	   2.8231e+02

281.528	   2.8231e+02

281.528	   2.8231e+02

281.528	   2.8231e+02

281.528	   2.8231e+02

281.528	   2.8231e+02

281.528	   2.8231e+02

281.528	   2.8231e+02

281.528	   2.8231e+02

281.528	   2.8231e+02

281.528	   2.8231e+02

281.528	   2.8231e+02

281.528	   2.8231e+02

281.528	   2.8231e+02

281.528	   2.8231e+02

281.528	   2.8231e+02

281.528	   2.8231e+02

281.528	   2.8231e+02

281.528	   2.8231e+02

281.528	   2.8231e+02

281.528	   2.8231e+02

281.528	   2.8231e+02

281.528	   2.8231e+02

281.528	   2.8231e+02

281.528	   2.8231e+02

281.528	   2.8231e+02

281.528	   2.8231e+02

281.528	   2.8231e+02

281.528	   2.8231e+02

281.528	   2.8231e+02

281.528	   2.8231e+02

281.528	   2.8231e+02

281.528	   2.8231e+02

281.528	   2.8231e+02

281.528	   2.8231e+02

281.528	   2.8231e+02

281.528	   2.8231e+02

281.528	   2.8231e+02

281.528	   2.8231e+02

281.528	   2.8231e+02

281.528	   2.8231e+02

281.528	   2.8231e+02

281.528	   2.8231e+02

281.528	   2.8231e+02

281.528	   2.8231e+02

281.528	   2.8231e+02

281.528	   2.8231e+02

281.528	   2.8231e+02

281.528	   2.8231e+02

281.528	   2.8231e+02

281.528	   2.8231e+02

281.528	   2.8231e+02

281.528	   2.8231e+02

281.528	   2.8231e+02

281.528	   2.8231e+02

281.528	   2.8231e+02

281.528	   2.8231e+02

281.528	   2.8231e+02

281.528	   2.8231e+02

281.528	   2.8231e+02

281.528	   2.8231e+02

281.528	   2.8231e+02

281.528	   2.8231e+02

281.528	   2.8231e+02

281.528	   2.8231e+02

280.632	   2.8225e+02

280.632	   2.8202e+02

280.632	   2.8170e+02

280.632	   2.8153e+02

280.632	   2.8153e+02

280.632	   2.8153e+02

280.632	   2.8153e+02

280.632	   2.8153e+02

280.632	   2.8153e+02

280.632	   2.8153e+02

280.632	   2.8153e+02

280.632	   2.8153e+02

280.632	   2.8153e+02

280.632	   2.8153e+02

280.632	   2.8153e+02

280.632	   2.8153e+02

280.632	   2.8153e+02

280.632	   2.8153e+02

280.632	   2.8153e+02

280.632	   2.8153e+02

280.632	   2.8153e+02

280.632	   2.8153e+02

280.632	   2.8153e+02

280.632	   2.8153e+02

280.632	   2.8153e+02

280.632	   2.8153e+02

280.632	   2.8153e+02

280.632	   2.8153e+02

280.632	   2.8153e+02

280.632	   2.8153e+02

280.632	   2.8153e+02

280.632	   2.8153e+02

280.632	   2.8153e+02

280.632	   2.8153e+02

280.632	   2.8153e+02

280.632	   2.8153e+02

280.632	   2.8153e+02

280.632	   2.8153e+02

280.632	   2.8153e+02

280.632	   2.8153e+02

280.632	   2.8153e+02

280.632	   2.8153e+02

280.632	   2.8153e+02

280.632	   2.8153e+02

280.632	   2.8153e+02

280.632	   2.8153e+02

280.632	   2.8153e+02

280.632	   2.8153e+02

280.632	   2.8153e+02

280.632	   2.8153e+02

280.632	   2.8153e+02

280.632	   2.8153e+02

280.632	   2.8153e+02

280.632	   2.8153e+02

280.632	   2.8153e+02

280.632	   2.8153e+02

280.632	   2.8153e+02

280.632	   2.8153e+02

280.632	   2.8153e+02

280.632	   2.8153e+02

280.632	   2.8153e+02

280.632	   2.8153e+02

280.632	   2.8153e+02

280.632	   2.8153e+02

280.632	   2.8153e+02

280.632	   2.8153e+02

280.632	   2.8153e+02

280.632	   2.8153e+02

280.632	   2.8153e+02

280.632	   2.8153e+02

280.632	   2.8153e+02

280.632	   2.8153e+02

280.632	   2.8153e+02

280.632	   2.8153e+02

280.632	   2.8153e+02

280.632	   2.8153e+02

280.632	   2.8153e+02

280.632	   2.8153e+02

280.632	   2.8153e+02

280.632	   2.8153e+02

280.632	   2.8153e+02

280.632	   2.8153e+02

280.632	   2.8153e+02

280.632	   2.8153e+02

280.632	   2.8153e+02

280.632	   2.8153e+02

